prompt_id,rank,seed,prompt_class,n_tokens,logp_total,logp_per_token,shown_second,verdict,outcome
fact_00043_Alexander Vovin,5,3320184837,factual,199,-691.6962,-3.47586,0,B,loss
fact_00043_Alexander Vovin,6,3320184838,factual,200,-781.5385,-3.907692,0,B,loss
fact_00043_Alexander Vovin,7,3320184839,factual,199,-567.7131,-2.85283,1,B,win
fact_00044_Cobhams Asuquo,0,3320184832,factual,23,-97.7821,-4.251394,0,B,loss
fact_00044_Cobhams Asuquo,1,3320184833,factual,200,-648.8983,-3.244492,0,Tie,tie
fact_00044_Cobhams Asuquo,2,3320184834,factual,59,-235.9616,-3.999349,1,B,win
fact_00044_Cobhams Asuquo,3,3320184835,factual,111,-617.7106,-5.56496,0,B,loss
fact_00044_Cobhams Asuquo,4,3320184836,factual,93,-397.6153,-4.275433,1,B,win
fact_00044_Cobhams Asuquo,5,3320184837,factual,200,-810.1827,-4.050914,0,B,loss
fact_00044_Cobhams Asuquo,6,3320184838,factual,26,-81.6532,-3.140509,0,B,loss
fact_00044_Cobhams Asuquo,7,3320184839,factual,200,-658.35,-3.29175,1,B,win
fact_00045_David Bogue,0,3320184832,factual,36,-141.3742,-3.927061,0,B,loss
fact_00045_David Bogue,1,3320184833,factual,200,-665.5468,-3.327734,1,B,win
fact_00045_David Bogue,2,3320184834,factual,65,-315.4645,-4.8533,1,A,loss
fact_00045_David Bogue,3,3320184835,factual,48,-162.8328,-3.39235,0,Tie,tie
fact_00045_David Bogue,4,3320184836,factual,99,-301.3989,-3.044434,0,Tie,tie
fact_00045_David Bogue,5,3320184837,factual,200,-679.4344,-3.397172,0,Tie,tie
fact_00045_David Bogue,6,3320184838,factual,44,-109.7938,-2.495314,1,A,loss
fact_00045_David Bogue,7,3320184839,factual,32,-91.1992,-2.849974,0,B,loss
fact_00048_Don Beard,0,3320184832,factual,200,-602.0106,-3.010053,0,B,loss
fact_00048_Don Beard,1,3320184833,factual,54,-291.3818,-5.39596,0,B,loss
fact_00048_Don Beard,2,3320184834,factual,55,-169.5774,-3.083225,0,B,loss
fact_00048_Don Beard,3,3320184835,factual,28,-105.8177,-3.779205,1,B,win
fact_00048_Don Beard,4,3320184836,factual,108,-337.4405,-3.124449,0,Tie,tie
fact_00048_Don Beard,5,3320184837,factual,84,-238.1632,-2.835276,1,B,win
fact_00048_Don Beard,6,3320184838,factual,155,-535.4498,-3.454515,1,A,loss
fact_00048_Don Beard,7,3320184839,factual,50,-188.137,-3.76274,0,B,loss
fact_00053_Andriy Yarmolenko,0,3320184832,factual,139,-479.4606,-3.449357,1,A,loss
fact_00053_Andriy Yarmolenko,1,3320184833,factual,143,-409.0038,-2.860166,0,B,loss
fact_00053_Andriy Yarmolenko,2,3320184834,factual,34,-102.821,-3.024146,0,B,loss
fact_00053_Andriy Yarmolenko,3,3320184835,factual,7,-61.5733,-8.796181,0,B,loss
fact_00053_Andriy Yarmolenko,4,3320184836,factual,45,-100.1323,-2.225162,0,B,loss
fact_00053_Andriy Yarmolenko,5,3320184837,factual,20,-75.4987,-3.774934,0,B,loss
fact_00053_Andriy Yarmolenko,6,3320184838,factual,5,-31.2361,-6.247221,0,B,loss
fact_00053_Andriy Yarmolenko,7,3320184839,factual,200,-906.6854,-4.533427,1,A,loss
fact_00058_Danny Faure,0,3320184832,factual,87,-376.8337,-4.331422,1,B,win
fact_00058_Danny Faure,1,3320184833,factual,200,-552.3713,-2.761857,0,B,loss
fact_00058_Danny Faure,2,3320184834,factual,88,-333.683,-3.791852,1,B,win
fact_00058_Danny Faure,3,3320184835,factual,117,-458.5482,-3.919215,1,A,loss
fact_00058_Danny Faure,4,3320184836,factual,50,-138.1853,-2.763707,0,B,loss
fact_00058_Danny Faure,5,3320184837,factual,116,-407.9031,-3.516406,0,B,loss
fact_00058_Danny Faure,6,3320184838,factual,22,-121.8148,-5.537036,1,B,win
fact_00058_Danny Faure,7,3320184839,factual,175,-614.821,-3.513263,1,Tie,tie
fact_00063_Ayman al-Zawahiri,0,3320184832,factual,13,-17.0466,-1.311275,0,Tie,tie
fact_00063_Ayman al-Zawahiri,1,3320184833,factual,97,-323.5588,-3.335658,0,B,loss
fact_00063_Ayman al-Zawahiri,2,3320184834,factual,131,-357.4572,-2.728681,1,Tie,tie
fact_00063_Ayman al-Zawahiri,3,3320184835,factual,29,-129.3941,-4.461865,0,B,loss
fact_00063_Ayman al-Zawahiri,4,3320184836,factual,145,-506.8636,-3.495611,1,Tie,tie
fact_00063_Ayman al-Zawahiri,5,3320184837,factual,52,-196.3603,-3.776159,0,B,loss
fact_00063_Ayman al-Zawahiri,6,3320184838,factual,45,-158.9556,-3.532346,0,B,loss
fact_00063_Ayman al-Zawahiri,7,3320184839,factual,149,-538.1535,-3.611768,1,A,loss
fact_00064_Diego Suarez (garden designer),0,3320184832,factual,200,-747.2501,-3.73625,1,B,win
fact_00064_Diego Suarez (garden designer),1,3320184833,factual,29,-125.7292,-4.335491,1,Tie,tie
fact_00064_Diego Suarez (garden designer),2,3320184834,factual,30,-78.2934,-2.609779,1,Tie,tie
fact_00064_Diego Suarez (garden designer),3,3320184835,factual,74,-311.3904,-4.207978,0,B,loss
fact_00064_Diego Suarez (garden designer),4,3320184836,factual,200,-660.2058,-3.301029,0,B,loss
fact_00064_Diego Suarez (garden designer),5,3320184837,factual,16,-58.7685,-3.673033,0,B,loss
fact_00064_Diego Suarez (garden designer),6,3320184838,factual,70,-286.5751,-4.09393,0,B,loss
fact_00064_Diego Suarez (garden designer),7,3320184839,factual,35,-115.7679,-3.307653,1,B,win
fact_00066_Daniel Alexander Cameron,0,3320184832,factual,116,-376.4294,-3.245081,1,A,loss
fact_00066_Daniel Alexander Cameron,1,3320184833,factual,154,-615.6471,-3.997708,1,A,loss
fact_00066_Daniel Alexander Cameron,2,3320184834,factual,54,-140.3191,-2.598502,1,B,win
fact_00066_Daniel Alexander Cameron,3,3320184835,factual,91,-164.6931,-1.809814,0,B,loss
fact_00066_Daniel Alexander Cameron,4,3320184836,factual,53,-200.8755,-3.790104,1,B,win
fact_00066_Daniel Alexander Cameron,5,3320184837,factual,166,-532.6934,-3.208996,0,Tie,tie
fact_00066_Daniel Alexander Cameron,6,3320184838,factual,62,-165.3418,-2.666804,1,A,loss
fact_00066_Daniel Alexander Cameron,7,3320184839,factual,28,-67.7546,-2.419809,1,A,loss
fact_00075_Antonio Leviste,0,3320184832,factual,19,-99.3059,-5.226624,0,Tie,tie
fact_00075_Antonio Leviste,1,3320184833,factual,200,-768.4031,-3.842015,1,A,loss
fact_00075_Antonio Leviste,2,3320184834,factual,124,-279.3291,-2.252654,1,B,win
fact_00075_Antonio Leviste,3,3320184835,factual,133,-504.4184,-3.79262,0,Tie,tie
fact_00075_Antonio Leviste,4,3320184836,factual,61,-295.1183,-4.838004,0,Tie,tie
fact_00075_Antonio Leviste,5,3320184837,factual,58,-152.3819,-2.627274,0,B,loss
fact_00075_Antonio Leviste,6,3320184838,factual,14,-61.0869,-4.363347,1,B,win
fact_00075_Antonio Leviste,7,3320184839,factual,200,-640.4631,-3.202316,1,B,win
fact_00078_Chi Pu,0,3320184832,factual,200,-712.233,-3.561165,0,B,loss
fact_00078_Chi Pu,1,3320184833,factual,194,-771.1521,-3.975011,0,B,loss
fact_00078_Chi Pu,2,3320184834,factual,200,-598.7008,-2.993504,1,A,loss
fact_00078_Chi Pu,3,3320184835,factual,122,-376.2872,-3.084322,0,B,loss
fact_00078_Chi Pu,4,3320184836,factual,51,-191.0278,-3.745644,1,A,loss
fact_00078_Chi Pu,5,3320184837,factual,24,-71.9344,-2.997266,0,B,loss
fact_00078_Chi Pu,6,3320184838,factual,37,-158.5576,-4.285341,0,B,loss
fact_00078_Chi Pu,7,3320184839,factual,200,-741.2416,-3.706208,1,A,loss
"fact_00080_Felipe (footballer, born 1977)",0,3320184832,factual,47,-127.6611,-2.716193,0,B,loss
"fact_00080_Felipe (footballer, born 1977)",1,3320184833,factual,32,-142.7263,-4.460197,0,B,loss
"fact_00080_Felipe (footballer, born 1977)",2,3320184834,factual,155,-520.5414,-3.358332,1,Tie,tie
"fact_00080_Felipe (footballer, born 1977)",3,3320184835,factual,34,-143.1846,-4.211313,0,B,loss
"fact_00080_Felipe (footballer, born 1977)",4,3320184836,factual,200,-534.9338,-2.674669,1,Tie,tie
"fact_00080_Felipe (footballer, born 1977)",5,3320184837,factual,23,-58.3385,-2.536458,0,B,loss
"fact_00080_Felipe (footballer, born 1977)",6,3320184838,factual,39,-115.1362,-2.952209,1,Tie,tie
"fact_00080_Felipe (footballer, born 1977)",7,3320184839,factual,16,-74.3579,-4.647366,0,B,loss
fact_00084_Alfred Hitchcock,0,3320184832,factual,13,-43.9052,-3.377327,0,B,loss
fact_00084_Alfred Hitchcock,1,3320184833,factual,26,-101.987,-3.922576,1,A,loss
fact_00084_Alfred Hitchcock,2,3320184834,factual,21,-69.8356,-3.325503,1,A,loss
fact_00084_Alfred Hitchcock,3,3320184835,factual,200,-532.1633,-2.660817,1,B,win
fact_00084_Alfred Hitchcock,4,3320184836,factual,200,-548.5538,-2.742769,1,A,loss
fact_00084_Alfred Hitchcock,5,3320184837,factual,71,-183.48,-2.584225,1,B,win
fact_00084_Alfred Hitchcock,6,3320184838,factual,200,-682.3894,-3.411947,0,B,loss
fact_00084_Alfred Hitchcock,7,3320184839,factual,200,-759.476,-3.79738,1,A,loss
fact_00085_Dascha Polanco,0,3320184832,factual,33,-110.5425,-3.349773,1,B,win
fact_00085_Dascha Polanco,1,3320184833,factual,36,-160.0559,-4.445997,0,A,win
fact_00085_Dascha Polanco,2,3320184834,factual,139,-590.4856,-4.248098,1,Tie,tie
fact_00085_Dascha Polanco,3,3320184835,factual,32,-165.5528,-5.173526,1,A,loss
fact_00085_Dascha Polanco,4,3320184836,factual,50,-119.1283,-2.382566,1,B,win
fact_00085_Dascha Polanco,5,3320184837,factual,149,-588.8573,-3.952062,1,A,loss
fact_00085_Dascha Polanco,6,3320184838,factual,31,-130.0881,-4.19639,0,B,loss
fact_00085_Dascha Polanco,7,3320184839,factual,135,-502.611,-3.723045,0,B,loss
fact_00086_Amelia Earhart,0,3320184832,factual,202,-672.2792,-3.328115,1,B,win
fact_00086_Amelia Earhart,1,3320184833,factual,155,-579.823,-3.740794,1,B,win
fact_00086_Amelia Earhart,2,3320184834,factual,15,-109.7889,-7.319258,1,A,loss
fact_00086_Amelia Earhart,3,3320184835,factual,118,-470.8673,-3.990401,1,A,loss
fact_00086_Amelia Earhart,4,3320184836,factual,16,-61.348,-3.83425,1,B,win
fact_00086_Amelia Earhart,5,3320184837,factual,32,-104.5077,-3.265867,0,B,loss
fact_00086_Amelia Earhart,6,3320184838,factual,200,-569.7072,-2.848536,1,A,loss
fact_00086_Amelia Earhart,7,3320184839,factual,140,-476.3097,-3.402212,0,B,loss
fact_00087_Chris John (boxer),0,3320184832,factual,22,-46.1175,-2.096252,0,A,win
fact_00087_Chris John (boxer),1,3320184833,factual,11,-38.3688,-3.488068,0,A,win
fact_00087_Chris John (boxer),2,3320184834,factual,45,-161.1098,-3.580217,0,A,win
fact_00087_Chris John (boxer),3,3320184835,factual,134,-435.9626,-3.253452,1,Tie,tie
fact_00087_Chris John (boxer),4,3320184836,factual,200,-555.4892,-2.777446,0,A,win
fact_00087_Chris John (boxer),5,3320184837,factual,9,-22.2064,-2.46738,1,A,loss
fact_00087_Chris John (boxer),6,3320184838,factual,42,-125.6318,-2.991233,1,B,win
fact_00087_Chris John (boxer),7,3320184839,factual,68,-292.8502,-4.306621,0,A,win
fact_00088_Blair Tugman,0,3320184832,factual,200,-649.6931,-3.248466,0,B,loss
fact_00088_Blair Tugman,1,3320184833,factual,101,-279.0912,-2.763279,0,B,loss
fact_00088_Blair Tugman,2,3320184834,factual,86,-288.0537,-3.349462,1,B,win
fact_00088_Blair Tugman,3,3320184835,factual,39,-120.0291,-3.077669,1,B,win
fact_00088_Blair Tugman,4,3320184836,factual,163,-608.6838,-3.734257,1,B,win
fact_00088_Blair Tugman,5,3320184837,factual,49,-139.3219,-2.843303,0,B,loss
fact_00088_Blair Tugman,6,3320184838,factual,140,-516.6702,-3.690502,0,B,loss
fact_00088_Blair Tugman,7,3320184839,factual,36,-174.47,-4.846389,1,B,win
fact_00093_David Oyite-Ojok,0,3320184832,factual,20,-52.3783,-2.618917,1,B,win
fact_00093_David Oyite-Ojok,1,3320184833,factual,31,-101.9256,-3.287922,0,B,loss
fact_00093_David Oyite-Ojok,2,3320184834,factual,127,-292.6463,-2.304302,1,B,win
fact_00093_David Oyite-Ojok,3,3320184835,factual,201,-689.6508,-3.431098,1,B,win
fact_00093_David Oyite-Ojok,4,3320184836,factual,42,-144.0744,-3.430344,0,B,loss
fact_00093_David Oyite-Ojok,5,3320184837,factual,199,-730.6276,-3.671496,1,B,win
fact_00093_David Oyite-Ojok,6,3320184838,factual,200,-684.0237,-3.420119,1,B,win
fact_00093_David Oyite-Ojok,7,3320184839,factual,36,-95.6963,-2.65823,0,B,loss
fact_00097_Chris Cuomo,0,3320184832,factual,141,-464.8951,-3.297129,0,B,loss
fact_00097_Chris Cuomo,1,3320184833,factual,200,-798.7982,-3.993991,0,B,loss
fact_00097_Chris Cuomo,2,3320184834,factual,125,-395.8044,-3.166436,0,B,loss
fact_00097_Chris Cuomo,3,3320184835,factual,27,-101.5768,-3.762103,1,A,loss
fact_00097_Chris Cuomo,4,3320184836,factual,45,-122.8651,-2.730336,0,B,loss
fact_00097_Chris Cuomo,5,3320184837,factual,7,-29.7029,-4.243268,0,B,loss
fact_00097_Chris Cuomo,6,3320184838,factual,10,-60.2062,-6.020625,1,A,loss
fact_00097_Chris Cuomo,7,3320184839,factual,130,-458.5677,-3.527444,0,B,loss
fact_00098_Adnan Sami,0,3320184832,factual,32,-81.9158,-2.559869,1,Tie,tie
fact_00098_Adnan Sami,1,3320184833,factual,18,-51.7129,-2.87294,0,A,win
fact_00098_Adnan Sami,2,3320184834,factual,200,-915.7832,-4.578916,0,B,loss
fact_00098_Adnan Sami,3,3320184835,factual,200,-833.607,-4.168035,1,Tie,tie
fact_00098_Adnan Sami,4,3320184836,factual,17,-51.3649,-3.021465,0,B,loss
fact_00098_Adnan Sami,5,3320184837,factual,68,-174.2891,-2.563075,1,Tie,tie
fact_00098_Adnan Sami,6,3320184838,factual,20,-63.7208,-3.186041,0,B,loss
fact_00098_Adnan Sami,7,3320184839,factual,14,-76.5112,-5.465082,0,Tie,tie
fact_00108_Bhuma Nagi Reddy,0,3320184832,factual,200,-670.3755,-3.351878,0,A,win
fact_00108_Bhuma Nagi Reddy,1,3320184833,factual,184,-763.7025,-4.150557,1,B,win
fact_00108_Bhuma Nagi Reddy,2,3320184834,factual,80,-407.149,-5.089363,0,B,loss
fact_00108_Bhuma Nagi Reddy,3,3320184835,factual,7,-57.2386,-8.176941,0,B,loss
fact_00108_Bhuma Nagi Reddy,4,3320184836,factual,51,-120.8598,-2.3698,1,B,win
fact_00108_Bhuma Nagi Reddy,5,3320184837,factual,200,-614.7354,-3.073677,1,B,win
fact_00108_Bhuma Nagi Reddy,6,3320184838,factual,8,-40.4944,-5.061805,0,B,loss
fact_00108_Bhuma Nagi Reddy,7,3320184839,factual,200,-888.3054,-4.441527,1,B,win
fact_00109_Charmion King,0,3320184832,factual,22,-48.1382,-2.188099,1,A,loss
fact_00109_Charmion King,1,3320184833,factual,193,-643.0009,-3.331611,1,A,loss
fact_00109_Charmion King,2,3320184834,factual,200,-789.3452,-3.946726,0,B,loss
fact_00109_Charmion King,3,3320184835,factual,39,-96.4996,-2.474348,1,Tie,tie
fact_00109_Charmion King,4,3320184836,factual,201,-787.0392,-3.915618,0,B,loss
fact_00109_Charmion King,5,3320184837,factual,200,-642.5999,-3.213,1,A,loss
fact_00109_Charmion King,6,3320184838,factual,85,-302.1296,-3.554466,1,A,loss
fact_00109_Charmion King,7,3320184839,factual,35,-154.9498,-4.427138,1,A,loss
fact_00110_Andreea Marin,0,3320184832,factual,200,-802.3673,-4.011837,1,A,loss
fact_00110_Andreea Marin,1,3320184833,factual,200,-679.3196,-3.396598,1,A,loss
fact_00110_Andreea Marin,2,3320184834,factual,89,-170.9429,-1.920706,1,A,loss
fact_00110_Andreea Marin,3,3320184835,factual,24,-65.2564,-2.719016,0,Tie,tie
fact_00110_Andreea Marin,4,3320184836,factual,199,-451.0806,-2.266737,1,A,loss
fact_00110_Andreea Marin,5,3320184837,factual,200,-547.4388,-2.737194,0,B,loss
fact_00110_Andreea Marin,6,3320184838,factual,25,-93.7259,-3.749037,1,A,loss
fact_00110_Andreea Marin,7,3320184839,factual,10,-68.8356,-6.883559,0,B,loss
fact_00114_Ahn Jae-hyun,0,3320184832,factual,141,-505.9145,-3.588046,1,B,win
fact_00114_Ahn Jae-hyun,1,3320184833,factual,23,-48.1994,-2.095626,1,Tie,tie
fact_00114_Ahn Jae-hyun,2,3320184834,factual,30,-92.5529,-3.085095,0,A,win
fact_00114_Ahn Jae-hyun,3,3320184835,factual,89,-303.1815,-3.406533,0,A,win
fact_00114_Ahn Jae-hyun,4,3320184836,factual,71,-207.2314,-2.918753,0,B,loss
fact_00114_Ahn Jae-hyun,5,3320184837,factual,25,-55.9151,-2.236604,1,B,win
fact_00114_Ahn Jae-hyun,6,3320184838,factual,30,-133.8896,-4.462988,1,Tie,tie
fact_00114_Ahn Jae-hyun,7,3320184839,factual,52,-144.4028,-2.776976,0,B,loss
fact_00116_Bobo Baldé,0,3320184832,factual,31,-92.6667,-2.989248,0,B,loss
fact_00116_Bobo Baldé,1,3320184833,factual,200,-711.3102,-3.556551,0,A,win
fact_00116_Bobo Baldé,2,3320184834,factual,56,-315.8692,-5.640522,1,A,loss
fact_00116_Bobo Baldé,3,3320184835,factual,124,-459.1506,-3.702828,1,A,loss
fact_00116_Bobo Baldé,4,3320184836,factual,51,-155.1921,-3.042983,1,A,loss
fact_00116_Bobo Baldé,5,3320184837,factual,10,-21.2743,-2.127429,0,B,loss
fact_00116_Bobo Baldé,6,3320184838,factual,24,-102.2428,-4.260115,1,A,loss
fact_00116_Bobo Baldé,7,3320184839,factual,200,-819.168,-4.09584,0,A,win
fact_00118_Chacho Gaytán,0,3320184832,factual,18,-68.1394,-3.785521,1,A,loss
fact_00118_Chacho Gaytán,1,3320184833,factual,161,-462.9391,-2.875398,1,A,loss
fact_00118_Chacho Gaytán,2,3320184834,factual,200,-597.9357,-2.989679,1,A,loss
fact_00118_Chacho Gaytán,3,3320184835,factual,25,-68.5341,-2.741364,0,B,loss
fact_00118_Chacho Gaytán,4,3320184836,factual,53,-205.2137,-3.871956,0,B,loss
fact_00118_Chacho Gaytán,5,3320184837,factual,200,-503.7114,-2.518557,0,B,loss
fact_00118_Chacho Gaytán,6,3320184838,factual,71,-274.7437,-3.86963,1,A,loss
fact_00118_Chacho Gaytán,7,3320184839,factual,53,-132.0303,-2.491138,1,A,loss
fact_00119_Bastian Schweinsteiger,0,3320184832,factual,200,-548.1974,-2.740987,0,B,loss
fact_00119_Bastian Schweinsteiger,1,3320184833,factual,0,0.0,0.0,0,B,loss
fact_00119_Bastian Schweinsteiger,2,3320184834,factual,27,-69.9176,-2.589543,1,A,loss
fact_00119_Bastian Schweinsteiger,3,3320184835,factual,21,-62.5434,-2.978255,1,A,loss
fact_00119_Bastian Schweinsteiger,4,3320184836,factual,75,-226.1021,-3.014694,1,A,loss
fact_00119_Bastian Schweinsteiger,5,3320184837,factual,69,-238.3495,-3.454341,1,A,loss
fact_00119_Bastian Schweinsteiger,6,3320184838,factual,79,-351.1156,-4.444501,0,B,loss
fact_00119_Bastian Schweinsteiger,7,3320184839,factual,10,-72.0969,-7.209694,0,B,loss
fact_00120_Erich Hartmann,0,3320184832,factual,104,-298.9285,-2.874313,1,Tie,tie
fact_00120_Erich Hartmann,1,3320184833,factual,18,-78.2139,-4.345214,0,Tie,tie
fact_00120_Erich Hartmann,2,3320184834,factual,200,-607.4335,-3.037167,1,B,win
fact_00120_Erich Hartmann,3,3320184835,factual,58,-207.7255,-3.581474,1,B,win
fact_00120_Erich Hartmann,4,3320184836,factual,132,-549.514,-4.162985,1,B,win
fact_00120_Erich Hartmann,5,3320184837,factual,77,-242.4589,-3.148816,0,B,loss
fact_00120_Erich Hartmann,6,3320184838,factual,110,-397.181,-3.610737,1,B,win
fact_00120_Erich Hartmann,7,3320184839,factual,197,-736.0048,-3.736065,1,Tie,tie
fact_00127_Ezechiel N'Douassel,0,3320184832,factual,200,-655.8578,-3.279289,0,B,loss
fact_00127_Ezechiel N'Douassel,1,3320184833,factual,115,-464.9657,-4.04318,0,B,loss
fact_00127_Ezechiel N'Douassel,2,3320184834,factual,35,-149.7309,-4.278026,0,B,loss
fact_00127_Ezechiel N'Douassel,3,3320184835,factual,14,-62.2548,-4.446771,0,B,loss
fact_00127_Ezechiel N'Douassel,4,3320184836,factual,21,-124.9621,-5.950575,0,B,loss
fact_00127_Ezechiel N'Douassel,5,3320184837,factual,200,-689.7693,-3.448846,1,A,loss
fact_00127_Ezechiel N'Douassel,6,3320184838,factual,197,-903.5433,-4.586514,0,B,loss
fact_00127_Ezechiel N'Douassel,7,3320184839,factual,22,-120.211,-5.464136,1,A,loss
fact_00131_Aditya Kalyanpur,0,3320184832,factual,137,-475.1478,-3.468232,1,A,loss
fact_00131_Aditya Kalyanpur,1,3320184833,factual,21,-45.5044,-2.166877,1,B,win
fact_00131_Aditya Kalyanpur,2,3320184834,factual,75,-237.5961,-3.167948,0,B,loss
fact_00131_Aditya Kalyanpur,3,3320184835,factual,111,-273.0255,-2.459689,0,B,loss
fact_00131_Aditya Kalyanpur,4,3320184836,factual,0,0.0,0.0,1,A,loss
fact_00131_Aditya Kalyanpur,5,3320184837,factual,16,-39.2934,-2.455838,0,B,loss
fact_00131_Aditya Kalyanpur,6,3320184838,factual,96,-230.0063,-2.395899,1,B,win
fact_00131_Aditya Kalyanpur,7,3320184839,factual,76,-276.3231,-3.63583,1,B,win
fact_00132_Dennis Andersson,0,3320184832,factual,152,-639.9587,-4.210255,1,B,win
fact_00132_Dennis Andersson,1,3320184833,factual,11,-37.0952,-3.372294,0,B,loss
fact_00132_Dennis Andersson,2,3320184834,factual,70,-264.1414,-3.773448,0,B,loss
fact_00132_Dennis Andersson,3,3320184835,factual,76,-453.634,-5.968869,1,A,loss
fact_00132_Dennis Andersson,4,3320184836,factual,10,-27.2115,-2.721152,0,B,loss
fact_00132_Dennis Andersson,5,3320184837,factual,51,-223.5827,-4.383975,1,B,win
fact_00132_Dennis Andersson,6,3320184838,factual,40,-111.131,-2.778274,1,B,win
fact_00132_Dennis Andersson,7,3320184839,factual,13,-95.3427,-7.334056,1,A,loss
fact_00133_Daniel Bedingfield,0,3320184832,factual,70,-167.9537,-2.399339,0,B,loss
fact_00133_Daniel Bedingfield,1,3320184833,factual,199,-713.836,-3.587116,1,B,win
fact_00133_Daniel Bedingfield,2,3320184834,factual,34,-147.3694,-4.334394,0,B,loss
fact_00133_Daniel Bedingfield,3,3320184835,factual,33,-115.1599,-3.489693,0,Tie,tie
fact_00133_Daniel Bedingfield,4,3320184836,factual,200,-992.7419,-4.96371,0,A,win
fact_00133_Daniel Bedingfield,5,3320184837,factual,42,-118.1774,-2.813749,0,B,loss
fact_00133_Daniel Bedingfield,6,3320184838,factual,200,-650.1212,-3.250606,0,A,win
fact_00133_Daniel Bedingfield,7,3320184839,factual,48,-155.5742,-3.241129,1,B,win
fact_00134_Celâl Bayar,0,3320184832,factual,32,-79.6496,-2.489049,1,A,loss
fact_00134_Celâl Bayar,1,3320184833,factual,67,-243.3657,-3.632323,0,B,loss
fact_00134_Celâl Bayar,2,3320184834,factual,24,-71.8986,-2.995773,0,B,loss
fact_00134_Celâl Bayar,3,3320184835,factual,118,-450.7664,-3.820054,0,B,loss
fact_00134_Celâl Bayar,4,3320184836,factual,114,-332.382,-2.915632,1,A,loss
fact_00134_Celâl Bayar,5,3320184837,factual,10,-25.2765,-2.527649,0,B,loss
fact_00134_Celâl Bayar,6,3320184838,factual,193,-707.7772,-3.667239,1,A,loss
fact_00134_Celâl Bayar,7,3320184839,factual,28,-93.7391,-3.347824,1,A,loss
fact_00138_Diana Ivanova,0,3320184832,factual,129,-354.6107,-2.74892,0,B,loss
fact_00138_Diana Ivanova,1,3320184833,factual,0,0.0,0.0,1,B,win
fact_00138_Diana Ivanova,2,3320184834,factual,9,-22.1674,-2.463046,1,A,loss
fact_00138_Diana Ivanova,3,3320184835,factual,199,-661.5251,-3.324247,0,B,loss
fact_00138_Diana Ivanova,4,3320184836,factual,200,-589.3876,-2.946938,0,A,win
fact_00138_Diana Ivanova,5,3320184837,factual,92,-313.1102,-3.403371,1,B,win
